trade_id,client_id,instrument,side,quantity,price,timestamp,order_type,venue,pnl
TRD001532,HORIZON_GLOBAL_056,GBPUSD,SELL,2796543,1.24197,2025-11-11T09:04:32.524548,MARKET,LMAX,2673
TRD001533,ACME_FX_023,USDJPY,SELL,4038408,145.57906,2025-11-11T10:46:32.524548,LIMIT,EBS,-4087
TRD001534,SUMMIT_ADVISORS_051,GBPUSD,BUY,3888673,1.24169,2025-11-11T10:50:32.524548,LIMIT,LMAX,-5410
TRD001535,ECLIPSE_PARTNERS_092,AUDUSD,SELL,4715421,0.70131,2025-11-11T11:00:32.524548,MARKET,Hotspot,-3441
TRD001536,PINNACLE_WEALTH_064,SPX,SELL,2200573,5190.16064,2025-11-11T11:09:32.524548,LIMIT,LMAX,2960
TRD001537,STERLING_FX_041,GBPUSD,SELL,1540171,1.24219,2025-11-11T11:25:32.524548,LIMIT,Currenex,1541
TRD001538,PINNACLE_WEALTH_064,SPX,SELL,4076445,5190.53764,2025-11-11T11:27:32.524548,MARKET,Currenex,5702
TRD001539,CORNERSTONE_INV_033,AUDUSD,BUY,4717659,0.70143,2025-11-11T12:40:32.524548,MARKET,EBS,8999
TRD001540,PHOENIX_CAPITAL_031,SPX,SELL,2216259,5190.08194,2025-11-11T12:51:32.524548,LIMIT,EBS,3450
TRD001541,OLYMPUS_VENTURES_024,EURUSD,BUY,2880260,1.07808,2025-11-11T12:52:32.524548,LIMIT,EBS,-2832
TRD001542,SENTINEL_ASSETS_067,GBPUSD,BUY,1282562,1.24236,2025-11-11T13:04:32.524548,MARKET,Hotspot,-984
TRD001543,ECLIPSE_PARTNERS_092,AUDUSD,SELL,4978196,0.70132,2025-11-11T13:35:32.524548,LIMIT,EBS,-5880
TRD001544,OLYMPUS_VENTURES_024,SPX,BUY,2205100,5190.75334,2025-11-11T13:59:32.524548,LIMIT,EBS,-2768
TRD001545,ECLIPSE_PARTNERS_092,USDJPY,SELL,4913880,145.52669,2025-11-11T14:13:32.524548,LIMIT,LMAX,2792
TRD001546,NOVA_MACRO_045,AUDUSD,SELL,1722057,0.70142,2025-11-11T14:27:32.524548,MARKET,LMAX,2115
TRD001547,QUANTUM_FINANCE_015,GBPUSD,SELL,2464277,1.24169,2025-11-11T14:31:32.524548,MARKET,LMAX,-2953
TRD001548,HORIZON_GLOBAL_056,USDJPY,BUY,2237416,145.57074,2025-11-11T14:33:32.524548,LIMIT,EBS,1371
TRD001549,NEXUS_CAPITAL_017,USDJPY,SELL,2704903,145.54883,2025-11-11T15:18:32.524548,LIMIT,Hotspot,5361
TRD001550,ACME_FX_023,EURUSD,BUY,5524419,1.07824,2025-11-11T15:26:32.524548,MARKET,Currenex,9688
TRD001551,VANGUARD_MARKETS_078,EURUSD,BUY,4382709,1.07819,2025-11-11T16:14:32.524548,MARKET,EBS,7445
TRD001552,QUANTUM_FINANCE_015,GBPUSD,BUY,2352849,1.24186,2025-11-11T17:01:32.524548,LIMIT,Currenex,4197
TRD001553,ECLIPSE_PARTNERS_092,EURUSD,BUY,4191496,1.07809,2025-11-11T17:23:32.524548,LIMIT,LMAX,2399
TRD001554,STERLING_FX_041,GBPUSD,SELL,1640691,1.24226,2025-11-11T17:27:32.524548,LIMIT,Currenex,3086
TRD001555,ECLIPSE_PARTNERS_092,AUDUSD,SELL,4749549,0.70141,2025-11-11T18:19:32.524548,MARKET,LMAX,-3336
TRD001556,STERLING_FX_041,USDJPY,SELL,2078412,145.56957,2025-11-11T18:37:32.524548,LIMIT,LMAX,2690
TRD001557,NEXUS_CAPITAL_017,AUDUSD,BUY,1957864,0.70138,2025-11-11T19:02:32.524548,LIMIT,LMAX,1004
TRD001558,PINNACLE_WEALTH_064,GBPUSD,SELL,5511740,1.24207,2025-11-12T08:53:32.524548,LIMIT,EBS,-7661
TRD001559,ACME_FX_023,USDJPY,SELL,5549538,145.55785,2025-11-12T10:16:32.524548,MARKET,Hotspot,-7283
TRD001560,HORIZON_GLOBAL_056,GBPUSD,SELL,1607542,1.24236,2025-11-12T10:20:32.524548,MARKET,LMAX,2364
TRD001561,ECLIPSE_PARTNERS_092,AUDUSD,SELL,3436707,0.70153,2025-11-12T10:30:32.524548,LIMIT,Currenex,-4447
TRD001562,ROCKFORD_TRUST_088,USDJPY,BUY,1828670,145.56582,2025-11-12T10:52:32.524548,MARKET,EBS,-1061
TRD001563,SUMMIT_ADVISORS_051,GBPUSD,SELL,4767650,1.24228,2025-11-12T11:11:32.524548,MARKET,LMAX,5497
TRD001564,ZEUS_COMM_019,GOLD,BUY,2216166,1837.30262,2025-11-12T12:38:32.524548,LIMIT,EBS,3712
TRD001565,ECLIPSE_PARTNERS_092,USDJPY,BUY,4730679,145.52585,2025-11-12T12:39:32.524548,MARKET,EBS,7344
TRD001566,ACME_FX_023,USDJPY,SELL,5033614,145.53606,2025-11-12T12:53:32.524548,MARKET,LMAX,5123
TRD001567,OLYMPUS_VENTURES_024,EURUSD,BUY,2061062,1.07816,2025-11-12T12:55:32.524548,MARKET,LMAX,3221
TRD001568,ACME_FX_023,USDJPY,SELL,4572140,145.56809,2025-11-12T13:22:32.524548,MARKET,EBS,7150
TRD001569,ECLIPSE_PARTNERS_092,EURUSD,SELL,4185921,1.0783,2025-11-12T14:02:32.524548,MARKET,EBS,-3757
TRD001570,NOVA_MACRO_045,GBPUSD,BUY,2230453,1.24239,2025-11-12T14:21:32.524548,LIMIT,LMAX,-2804
TRD001571,NEXUS_CAPITAL_017,USDJPY,BUY,3326532,145.56886,2025-11-12T14:25:32.524548,LIMIT,Hotspot,-4281
TRD001572,OLYMPUS_VENTURES_024,EURUSD,SELL,2621475,1.07815,2025-11-12T14:46:32.524548,LIMIT,EBS,3686
TRD001573,PINNACLE_WEALTH_064,SPX,BUY,3151219,5192.8107,2025-11-12T15:03:32.524548,MARKET,LMAX,5537
TRD001574,ROCKFORD_TRUST_088,USDJPY,SELL,1951203,145.57124,2025-11-12T16:58:32.524548,LIMIT,Hotspot,-1012
TRD001575,HORIZON_GLOBAL_056,EURUSD,SELL,2695493,1.07807,2025-11-12T17:10:32.524548,LIMIT,Hotspot,-1649
TRD001576,QUANTUM_FINANCE_015,GBPUSD,SELL,938890,1.2422,2025-11-12T17:16:32.524548,MARKET,Hotspot,1098
TRD001577,PHOENIX_CAPITAL_031,GBPUSD,BUY,3088599,1.24203,2025-11-12T17:23:32.524548,MARKET,LMAX,-2791
TRD001578,NOVA_MACRO_045,GBPUSD,BUY,2141408,1.24186,2025-11-12T19:11:32.524548,LIMIT,Currenex,3051
TRD001579,ATLAS_BOND_012,EURUSD,BUY,4876950,1.07804,2025-11-12T19:16:32.524548,MARKET,LMAX,-4538
TRD001580,ZEUS_COMM_019,AUDUSD,BUY,3035165,0.70137,2025-11-12T19:16:32.524548,MARKET,Currenex,2539
TRD001581,HORIZON_GLOBAL_056,USDJPY,SELL,3605005,145.55369,2025-11-12T19:53:32.524548,MARKET,Currenex,5518
TRD001582,MERIDIAN_FUND_052,AUDUSD,SELL,3987616,0.70157,2025-11-13T08:03:32.524548,MARKET,LMAX,-2847
TRD001583,PHOENIX_CAPITAL_031,GBPUSD,SELL,3799947,1.24237,2025-11-13T09:16:32.524548,LIMIT,Currenex,-5306
TRD001584,QUANTUM_FINANCE_015,GBPUSD,SELL,883778,1.24239,2025-11-13T09:45:32.524548,LIMIT,Hotspot,703
TRD001585,NEXUS_CAPITAL_017,GBPUSD,BUY,1851855,1.24239,2025-11-13T10:13:32.524548,LIMIT,EBS,3287
TRD001586,MERIDIAN_FUND_052,USDJPY,SELL,4037442,145.54157,2025-11-13T10:32:32.524548,LIMIT,Hotspot,6152
TRD001587,ATLAS_BOND_012,EURUSD,BUY,3822500,1.07834,2025-11-13T11:31:32.524548,MARKET,EBS,4216
TRD001588,APEX_TRADING_089,AUDUSD,SELL,5193811,0.70155,2025-11-13T11:36:32.524548,LIMIT,Hotspot,9515
TRD001589,ACME_FX_023,EURUSD,BUY,5897709,1.07789,2025-11-13T11:58:32.524548,LIMIT,Currenex,-5952
TRD001590,SUMMIT_ADVISORS_051,EURUSD,BUY,4058684,1.07812,2025-11-13T12:56:32.524548,LIMIT,Hotspot,-5084
TRD001591,TITAN_EQ_008,USDCHF,BUY,1222756,0.83534,2025-11-13T13:32:32.524548,LIMIT,Hotspot,-888
TRD001592,ECLIPSE_PARTNERS_092,USDJPY,BUY,3398145,145.53607,2025-11-13T14:33:32.524548,LIMIT,Hotspot,2699
TRD001593,STERLING_FX_041,GBPUSD,BUY,874858,1.24234,2025-11-13T15:12:32.524548,MARKET,LMAX,1104
TRD001594,ECLIPSE_PARTNERS_092,EURUSD,BUY,3695665,1.07795,2025-11-13T16:01:32.524548,LIMIT,LMAX,-1619
TRD001595,ATLAS_BOND_012,EURUSD,BUY,5422844,1.07832,2025-11-13T16:30:32.524548,LIMIT,EBS,7156
TRD001596,SENTINEL_ASSETS_067,EURUSD,SELL,1854748,1.07844,2025-11-13T16:47:32.524548,LIMIT,LMAX,2651
TRD001597,ZEUS_COMM_019,AUDUSD,BUY,3676429,0.7014,2025-11-13T16:50:32.524548,MARKET,EBS,-1952
TRD001598,ATLAS_BOND_012,EURUSD,BUY,4727050,1.07782,2025-11-13T16:59:32.524548,MARKET,EBS,2765
TRD001599,HORIZON_GLOBAL_056,GBPUSD,SELL,2106568,1.2421,2025-11-13T17:12:32.524548,LIMIT,LMAX,1474
TRD001600,ATLAS_BOND_012,EURUSD,SELL,4159757,1.07779,2025-11-13T17:22:32.524548,MARKET,Currenex,2258
TRD001601,ECLIPSE_PARTNERS_092,AUDUSD,SELL,3840573,0.70145,2025-11-13T18:04:32.524548,MARKET,EBS,5351
TRD001602,ATLAS_BOND_012,EURUSD,BUY,4840120,1.07836,2025-11-13T18:48:32.524548,MARKET,Currenex,-5791
TRD001603,QUANTUM_FINANCE_015,GBPUSD,BUY,1219969,1.24215,2025-11-13T19:21:32.524548,LIMIT,LMAX,1593
TRD001604,TITAN_EQ_008,AUDUSD,BUY,899183,0.70142,2025-11-13T19:31:32.524548,MARKET,Hotspot,1538
TRD001605,SENTINEL_ASSETS_067,EURUSD,SELL,1927413,1.0783,2025-11-13T19:31:32.524548,MARKET,LMAX,2372
TRD001606,ATLAS_BOND_012,EURUSD,BUY,6214025,1.0784,2025-11-13T19:35:32.524548,LIMIT,Currenex,7770
TRD001607,SENTINEL_ASSETS_067,USDCHF,SELL,1785268,0.8355,2025-11-14T08:08:32.524548,MARKET,EBS,-1310
TRD001608,PINNACLE_WEALTH_064,EURUSD,BUY,3853003,1.07808,2025-11-14T08:11:32.524548,MARKET,Currenex,-2476
TRD001609,HORIZON_GLOBAL_056,USDJPY,BUY,3016210,145.57366,2025-11-14T08:38:32.524548,LIMIT,EBS,-3244
TRD001610,STERLING_FX_041,GBPUSD,SELL,873809,1.24219,2025-11-14T09:54:32.524548,MARKET,LMAX,1601
TRD001611,ECLIPSE_PARTNERS_092,USDJPY,SELL,3955429,145.54919,2025-11-14T10:05:32.524548,LIMIT,Currenex,2448
TRD001612,VANGUARD_MARKETS_078,USDJPY,SELL,3607048,145.52795,2025-11-14T10:12:32.524548,MARKET,Hotspot,3336
TRD001613,NOVA_MACRO_045,GBPUSD,SELL,2231022,1.24214,2025-11-14T10:12:32.524548,LIMIT,Hotspot,1796
TRD001614,APEX_TRADING_089,GBPUSD,SELL,4782751,1.24245,2025-11-14T11:36:32.524548,MARKET,LMAX,8237
TRD001615,PINNACLE_WEALTH_064,GBPUSD,SELL,3472676,1.24264,2025-11-14T11:53:32.524548,MARKET,LMAX,5094
TRD001616,TITAN_EQ_008,USDCHF,BUY,1807574,0.83527,2025-11-14T12:46:32.524548,LIMIT,Currenex,2005
TRD001617,PINNACLE_WEALTH_064,EURUSD,BUY,5089303,1.07819,2025-11-14T12:47:32.524548,LIMIT,EBS,4853
TRD001618,QUANTUM_FINANCE_015,GBPUSD,BUY,2106647,1.24234,2025-11-14T13:19:32.524548,MARKET,Hotspot,1452
TRD001619,ECLIPSE_PARTNERS_092,USDJPY,SELL,4389598,145.60896,2025-11-14T13:34:32.524548,LIMIT,LMAX,-1739
TRD001620,HORIZON_GLOBAL_056,GBPUSD,SELL,3117285,1.24241,2025-11-14T13:57:32.524548,MARKET,EBS,5480
TRD001621,SUMMIT_ADVISORS_051,GBPUSD,BUY,4049482,1.24202,2025-11-14T14:28:32.524548,MARKET,Hotspot,4726
TRD001622,TITAN_EQ_008,AUDUSD,SELL,1674513,0.70159,2025-11-14T15:04:32.524548,LIMIT,EBS,1509
TRD001623,NOVA_MACRO_045,GBPUSD,BUY,1691056,1.2424,2025-11-14T15:29:32.524548,LIMIT,Hotspot,2126
TRD001624,ZEUS_COMM_019,GOLD,SELL,1588278,1837.40717,2025-11-14T15:46:32.524548,MARKET,Currenex,1636
TRD001625,APEX_TRADING_089,GBPUSD,SELL,2616829,1.2421,2025-11-14T16:12:32.524548,LIMIT,Hotspot,5076
TRD001626,APEX_TRADING_089,GBPUSD,SELL,6398302,1.24254,2025-11-14T17:06:32.524548,MARKET,Currenex,10796
TRD001627,OLYMPUS_VENTURES_024,EURUSD,BUY,2416230,1.07807,2025-11-14T18:29:32.524548,LIMIT,Hotspot,1545
TRD001628,HORIZON_GLOBAL_056,GBPUSD,BUY,2098202,1.24216,2025-11-14T18:31:32.524548,LIMIT,LMAX,-2867
TRD001629,ACME_FX_023,EURUSD,SELL,2662434,1.07833,2025-11-14T18:50:32.524548,LIMIT,EBS,-2795
TRD001630,TITAN_EQ_008,USDCHF,SELL,1249508,0.83502,2025-11-14T19:47:32.524548,LIMIT,Hotspot,-1063
TRD001631,VANGUARD_MARKETS_078,EURUSD,SELL,3235542,1.07843,2025-11-14T19:58:32.524548,MARKET,EBS,-3288
TRD001632,TITAN_EQ_008,USDJPY,BUY,1145404,145.55053,2025-11-15T08:16:32.524548,LIMIT,Currenex,-1708
TRD001633,VANGUARD_MARKETS_078,USDJPY,SELL,3987030,145.53143,2025-11-15T08:26:32.524548,MARKET,Currenex,-3510
TRD001634,ECLIPSE_PARTNERS_092,USDJPY,BUY,4029029,145.56713,2025-11-15T08:32:32.524548,LIMIT,LMAX,3500
TRD001635,PINNACLE_WEALTH_064,EURUSD,SELL,5077459,1.07804,2025-11-15T09:17:32.524548,MARKET,Currenex,7382
TRD001636,MERIDIAN_FUND_052,AUDUSD,SELL,4415811,0.70128,2025-11-15T09:51:32.524548,LIMIT,Hotspot,7586
TRD001637,ZEUS_COMM_019,OIL,SELL,3754484,82.90152,2025-11-15T10:06:32.524548,MARKET,Currenex,4520
TRD001638,SUMMIT_ADVISORS_051,AUDUSD,SELL,3882915,0.70141,2025-11-15T10:40:32.524548,LIMIT,EBS,6692
TRD001639,CORNERSTONE_INV_033,USDJPY,BUY,3892158,145.54644,2025-11-15T11:58:32.524548,LIMIT,Hotspot,-4233
TRD001640,ATLAS_BOND_012,AUDUSD,BUY,3797620,0.70142,2025-11-15T12:11:32.524548,MARKET,EBS,5031
TRD001641,OLYMPUS_VENTURES_024,SPX,SELL,2077680,5191.57519,2025-11-15T12:15:32.524548,LIMIT,Currenex,3368
TRD001642,PINNACLE_WEALTH_064,EURUSD,BUY,2798806,1.07827,2025-11-15T12:54:32.524548,LIMIT,LMAX,4670
TRD001643,QUANTUM_FINANCE_015,USDCHF,BUY,1714970,0.83525,2025-11-15T13:23:32.524548,LIMIT,LMAX,-1303
TRD001644,APEX_TRADING_089,AUDUSD,SELL,4689933,0.70152,2025-11-15T13:36:32.524548,MARKET,EBS,7845
TRD001645,TITAN_EQ_008,USDCHF,BUY,1023192,0.83535,2025-11-15T13:47:32.524548,LIMIT,EBS,978
TRD001646,ATLAS_BOND_012,USDCHF,BUY,4402531,0.83515,2025-11-15T14:05:32.524548,LIMIT,Currenex,6386
TRD001647,HORIZON_GLOBAL_056,EURUSD,BUY,2228623,1.07843,2025-11-15T14:08:32.524548,LIMIT,EBS,3910
TRD001648,SENTINEL_ASSETS_067,GBPUSD,SELL,1650724,1.24213,2025-11-15T15:30:32.524548,MARKET,Currenex,1966
TRD001649,NEXUS_CAPITAL_017,USDJPY,BUY,3404504,145.50688,2025-11-15T15:40:32.524548,MARKET,Currenex,4591
TRD001650,CORNERSTONE_INV_033,AUDUSD,SELL,3333197,0.70124,2025-11-15T16:22:32.524548,MARKET,LMAX,5870
TRD001651,NEXUS_CAPITAL_017,GBPUSD,BUY,3485612,1.24204,2025-11-15T17:38:32.524548,MARKET,EBS,5020
TRD001652,PHOENIX_CAPITAL_031,GBPUSD,BUY,6205773,1.2423,2025-11-15T18:12:32.524548,MARKET,Currenex,11270
TRD001653,STERLING_FX_041,EURUSD,SELL,1600039,1.0779,2025-11-15T18:39:32.524548,MARKET,Hotspot,3118
TRD001654,PINNACLE_WEALTH_064,SPX,BUY,6268332,5189.95963,2025-11-15T18:46:32.524548,MARKET,EBS,4353
TRD001655,QUANTUM_FINANCE_015,AUDUSD,BUY,1949110,0.70141,2025-11-15T18:50:32.524548,LIMIT,EBS,1127
TRD001656,SUMMIT_ADVISORS_051,AUDUSD,BUY,4352997,0.7015,2025-11-15T18:50:32.524548,MARKET,EBS,7951
TRD001657,SUMMIT_ADVISORS_051,AUDUSD,SELL,3893601,0.70165,2025-11-16T08:29:32.524548,LIMIT,Currenex,4807
TRD001658,TITAN_EQ_008,USDJPY,BUY,1747337,145.55761,2025-11-16T09:44:32.524548,MARKET,LMAX,2192
TRD001659,MERIDIAN_FUND_052,USDJPY,SELL,4951037,145.55482,2025-11-16T10:16:32.524548,LIMIT,EBS,4106
TRD001660,CORNERSTONE_INV_033,USDCHF,SELL,2703475,0.83529,2025-11-16T10:39:32.524548,LIMIT,Currenex,-1866
TRD001661,QUANTUM_FINANCE_015,AUDUSD,SELL,2435096,0.70169,2025-11-16T11:34:32.524548,MARKET,Currenex,4271
TRD001662,VANGUARD_MARKETS_078,GBPUSD,SELL,3470853,1.24255,2025-11-16T12:31:32.524548,MARKET,EBS,1807
TRD001663,APEX_TRADING_089,USDCHF,SELL,5947568,0.83534,2025-11-16T13:03:32.524548,MARKET,LMAX,3488
TRD001664,ECLIPSE_PARTNERS_092,EURUSD,SELL,3627666,1.07815,2025-11-16T13:59:32.524548,LIMIT,LMAX,3532
TRD001665,NEXUS_CAPITAL_017,AUDUSD,SELL,3319713,0.70162,2025-11-16T14:09:32.524548,LIMIT,EBS,4101
TRD001666,SENTINEL_ASSETS_067,EURUSD,SELL,1728287,1.07795,2025-11-16T14:55:32.524548,MARKET,Currenex,-1821
TRD001667,SUMMIT_ADVISORS_051,AUDUSD,SELL,3842631,0.70148,2025-11-16T15:05:32.524548,LIMIT,LMAX,7203
TRD001668,ECLIPSE_PARTNERS_092,EURUSD,BUY,4533632,1.07829,2025-11-16T15:44:32.524548,LIMIT,Currenex,6265
TRD001669,OLYMPUS_VENTURES_024,SPX,BUY,2686095,5190.0938,2025-11-16T16:23:32.524548,MARKET,Currenex,-1261
TRD001670,SUMMIT_ADVISORS_051,GBPUSD,SELL,3647337,1.24209,2025-11-16T16:49:32.524548,LIMIT,Hotspot,6498
TRD001671,TITAN_EQ_008,USDCHF,BUY,1831310,0.83544,2025-11-16T17:11:32.524548,LIMIT,Hotspot,-2487
TRD001672,ACME_FX_023,GBPUSD,SELL,5709105,1.24185,2025-11-16T17:41:32.524548,LIMIT,EBS,-6911
TRD001673,SENTINEL_ASSETS_067,GBPUSD,SELL,860903,1.24212,2025-11-16T18:26:32.524548,MARKET,LMAX,751
TRD001674,QUANTUM_FINANCE_015,AUDUSD,SELL,1210438,0.70145,2025-11-16T18:33:32.524548,LIMIT,Hotspot,-368
TRD001675,STERLING_FX_041,USDCHF,BUY,1625743,0.83515,2025-11-16T18:45:32.524548,MARKET,Hotspot,-1936
TRD001676,ZEUS_COMM_019,OIL,BUY,2471917,82.89839,2025-11-16T18:51:32.524548,LIMIT,Hotspot,-2781
TRD001677,TITAN_EQ_008,USDCHF,SELL,1493948,0.83546,2025-11-16T18:55:32.524548,MARKET,LMAX,-1386
TRD001678,SUMMIT_ADVISORS_051,GBPUSD,BUY,3322313,1.24216,2025-11-17T08:36:32.524548,LIMIT,Currenex,-1044
TRD001679,PINNACLE_WEALTH_064,GBPUSD,BUY,2507249,1.24205,2025-11-17T09:00:32.524548,LIMIT,Hotspot,-1386
TRD001680,ROCKFORD_TRUST_088,EURUSD,BUY,1956798,1.07821,2025-11-17T10:30:32.524548,LIMIT,LMAX,-2176
TRD001681,QUANTUM_FINANCE_015,USDCHF,BUY,2167457,0.83569,2025-11-17T11:28:32.524548,MARKET,Hotspot,-3210
TRD001682,CORNERSTONE_INV_033,AUDUSD,BUY,4279475,0.70144,2025-11-17T11:58:32.524548,LIMIT,EBS,-2147
TRD001683,NEXUS_CAPITAL_017,USDJPY,SELL,2564347,145.55874,2025-11-17T12:21:32.524548,MARKET,Hotspot,4646
TRD001684,QUANTUM_FINANCE_015,USDCHF,SELL,1110319,0.83527,2025-11-17T12:51:32.524548,MARKET,EBS,1220
TRD001685,PHOENIX_CAPITAL_031,SPX,SELL,3063327,5189.12476,2025-11-17T13:01:32.524548,MARKET,LMAX,-2380
TRD001686,MERIDIAN_FUND_052,USDJPY,SELL,4113721,145.59558,2025-11-17T13:17:32.524548,MARKET,Hotspot,6238
TRD001687,VANGUARD_MARKETS_078,USDJPY,BUY,4917657,145.56768,2025-11-17T14:05:32.524548,MARKET,Currenex,4037
TRD001688,NEXUS_CAPITAL_017,AUDUSD,BUY,2857808,0.70154,2025-11-17T14:12:32.524548,MARKET,Hotspot,3171
TRD001689,HORIZON_GLOBAL_056,EURUSD,SELL,3725070,1.07782,2025-11-17T14:18:32.524548,MARKET,LMAX,2292
TRD001690,ACME_FX_023,USDJPY,BUY,2832431,145.58327,2025-11-17T14:19:32.524548,MARKET,EBS,-3662
TRD001691,APEX_TRADING_089,USDCHF,BUY,3726245,0.83503,2025-11-17T14:24:32.524548,MARKET,LMAX,7056
TRD001692,ROCKFORD_TRUST_088,GBPUSD,BUY,1322255,1.24233,2025-11-17T14:58:32.524548,MARKET,Currenex,1836
TRD001693,QUANTUM_FINANCE_015,AUDUSD,BUY,1757216,0.70149,2025-11-17T16:18:32.524548,LIMIT,LMAX,2967
TRD001694,PINNACLE_WEALTH_064,GBPUSD,SELL,4169796,1.2421,2025-11-17T16:22:32.524548,MARKET,Hotspot,-4294
TRD001695,HORIZON_GLOBAL_056,USDJPY,BUY,2807890,145.61945,2025-11-17T16:32:32.524548,MARKET,LMAX,-3117
TRD001696,ACME_FX_023,GBPUSD,SELL,3628376,1.24234,2025-11-17T16:38:32.524548,LIMIT,EBS,6996
TRD001697,PINNACLE_WEALTH_064,GBPUSD,SELL,3096460,1.24199,2025-11-17T17:03:32.524548,LIMIT,Hotspot,3814
TRD001698,VANGUARD_MARKETS_078,USDJPY,BUY,3995335,145.53001,2025-11-17T17:05:32.524548,LIMIT,LMAX,-1619
TRD001699,PHOENIX_CAPITAL_031,SPX,BUY,4832158,5190.07971,2025-11-17T17:09:32.524548,MARKET,LMAX,-5473
TRD001700,ECLIPSE_PARTNERS_092,AUDUSD,SELL,4723907,0.70177,2025-11-17T17:29:32.524548,LIMIT,Currenex,8233
TRD001701,ZEUS_COMM_019,GOLD,BUY,3369694,1837.98979,2025-11-17T18:52:32.524548,MARKET,Hotspot,-3342
TRD001702,QUANTUM_FINANCE_015,AUDUSD,SELL,1631228,0.70169,2025-11-17T19:08:32.524548,MARKET,EBS,2523
TRD001703,PINNACLE_WEALTH_064,EURUSD,SELL,5591725,1.07801,2025-11-17T19:22:32.524548,MARKET,EBS,8396
TRD001704,NEXUS_CAPITAL_017,AUDUSD,BUY,3191030,0.70155,2025-11-17T19:23:32.524548,MARKET,LMAX,2202
TRD001705,ACME_FX_023,USDJPY,BUY,4529858,145.534,2025-11-17T19:53:32.524548,MARKET,LMAX,-1366
TRD001706,ATLAS_BOND_012,AUDUSD,SELL,4784631,0.70136,2025-11-17T19:58:32.524548,LIMIT,EBS,9499
TRD001707,PINNACLE_WEALTH_064,GBPUSD,BUY,4562381,1.24196,2025-11-18T08:14:32.524548,LIMIT,Currenex,-3515
TRD001708,ATLAS_BOND_012,USDCHF,BUY,4841182,0.83544,2025-11-18T08:49:32.524548,LIMIT,EBS,3604
TRD001709,NEXUS_CAPITAL_017,AUDUSD,BUY,2318445,0.70138,2025-11-18T08:57:32.524548,MARKET,Hotspot,2572
TRD001710,TITAN_EQ_008,USDCHF,SELL,1582981,0.83513,2025-11-18T10:33:32.524548,MARKET,Hotspot,-1983
TRD001711,PHOENIX_CAPITAL_031,SPX,BUY,3784582,5191.88389,2025-11-18T12:22:32.524548,LIMIT,EBS,5903
TRD001712,SUMMIT_ADVISORS_051,AUDUSD,BUY,3736976,0.70155,2025-11-18T12:53:32.524548,MARKET,Hotspot,-2654
TRD001713,STERLING_FX_041,GBPUSD,SELL,2281360,1.24246,2025-11-18T13:36:32.524548,MARKET,EBS,-3281
TRD001714,QUANTUM_FINANCE_015,USDCHF,BUY,1011098,0.83506,2025-11-18T13:37:32.524548,MARKET,EBS,1132
TRD001715,QUANTUM_FINANCE_015,USDCHF,SELL,1664892,0.83532,2025-11-18T13:53:32.524548,LIMIT,Hotspot,2369
TRD001716,SUMMIT_ADVISORS_051,GBPUSD,BUY,4600299,1.24233,2025-11-18T14:40:32.524548,MARKET,Hotspot,5974
TRD001717,NOVA_MACRO_045,GBPUSD,SELL,2165926,1.24229,2025-11-18T15:47:32.524548,MARKET,Currenex,-977
TRD001718,QUANTUM_FINANCE_015,USDCHF,BUY,1707524,0.83539,2025-11-18T16:18:32.524548,LIMIT,LMAX,2186
TRD001719,ROCKFORD_TRUST_088,USDJPY,BUY,1591236,145.55298,2025-11-18T16:59:32.524548,LIMIT,Hotspot,1407
TRD001720,SENTINEL_ASSETS_067,GBPUSD,BUY,1481616,1.24203,2025-11-18T17:46:32.524548,MARKET,Currenex,1568
TRD001721,APEX_TRADING_089,GBPUSD,SELL,2103520,1.24185,2025-11-18T17:50:32.524548,LIMIT,LMAX,3155
TRD001722,MERIDIAN_FUND_052,AUDUSD,SELL,4831874,0.70191,2025-11-18T18:26:32.524548,LIMIT,EBS,-2251
TRD001723,PHOENIX_CAPITAL_031,GBPUSD,SELL,4755461,1.24209,2025-11-18T19:05:32.524548,MARKET,Currenex,-6856
TRD001724,HORIZON_GLOBAL_056,GBPUSD,BUY,2138985,1.24175,2025-11-19T08:34:32.524548,LIMIT,LMAX,4189
TRD001725,STERLING_FX_041,EURUSD,SELL,1000257,1.07805,2025-11-19T08:35:32.524548,MARKET,LMAX,787
TRD001726,STERLING_FX_041,EURUSD,BUY,1046359,1.07867,2025-11-19T09:37:32.524548,MARKET,Hotspot,-1013
TRD001727,PHOENIX_CAPITAL_031,SPX,SELL,4727853,5191.25667,2025-11-19T10:04:32.524548,LIMIT,Currenex,6644
TRD001728,ZEUS_COMM_019,OIL,BUY,2260701,82.902,2025-11-19T10:11:32.524548,MARKET,Hotspot,-760
TRD001729,STERLING_FX_041,USDJPY,BUY,2180949,145.56759,2025-11-19T10:39:32.524548,LIMIT,Currenex,3597
TRD001730,SUMMIT_ADVISORS_051,GBPUSD,BUY,3966653,1.24219,2025-11-19T10:48:32.524548,LIMIT,EBS,-2608
TRD001731,QUANTUM_FINANCE_015,USDCHF,SELL,2587101,0.83523,2025-11-19T11:44:32.524548,MARKET,Currenex,4896
TRD001732,TITAN_EQ_008,AUDUSD,SELL,1836478,0.70162,2025-11-19T12:09:32.524548,LIMIT,Currenex,-1845
TRD001733,NEXUS_CAPITAL_017,GBPUSD,SELL,1994776,1.24151,2025-11-19T12:50:32.524548,LIMIT,EBS,2872
